word,tag
Oriental,OTH
.,OTH
Pwede,FIL
naman,FIL
humawak,FIL
sa,FIL
gilid,FIL
ng,FIL
pool,ENG
para,FIL
di,FIL
ka,FIL
malunod,FIL
Basahin,FIL
:,OTH
De,OTH
Lima,OTH
",",OTH
hiniling,FIL
sa,FIL
korte,FIL
na,FIL
ibasura,FIL
ang,FIL
kanyang,FIL
drug,ENG
case,ENG
kasunod,FIL
ng,FIL
rebelasyon,FIL
ni,FIL
Ragos,OTH
Balita,FIL
Tagalog,FIL
Newspaper,OTH
Tabloid,OTH
Mahigit,FIL
limang,FIL
taon,FIL
nang,FIL
nakabilanggo,FIL
ang,FIL
mambabatas,FIL
dahil,FIL
sa,FIL
umanoy,FIL
gawa-gawang,FIL
kaso,FIL
laban,FIL
sa,FIL
kanya,FIL
.,OTH
Hindi,FIL
ba,FIL
ito,FIL
dahil,FIL
sa,FIL
ang,FIL
Diyos,FIL
ng,FIL
kahapon,FIL
at,FIL
ang,FIL
Diyos,FIL
ng,FIL
ngayon,FIL
ay,FIL
mula,FIL
sa,FIL
dalawang,FIL
magkaibang,FIL
panahon,FIL
?,OTH
nag-enjoy,FIL
ako,FIL
lalo,FIL
na,FIL
sa,FIL
subs,OTH
at,FIL
voice-over,ENG
HAHAHAHAHA,OTH
Mga,FIL
local,ENG
government,ENG
please,ENG
lang,FIL
yung,FIL
para,FIL
sa,FIL
mga,FIL
matatanda,FIL
at,FIL
studyante,FIL
nanawagan,FIL
ako,FIL
PLASE,ENG
LANG,FIL
HUWAG,FIL
NYO,FIL
BULSAHIN,FIL
.,OTH
grabe,OTH
heeseung,OTH
pfp,OTH
ng,FIL
crush,ENG
ko,FIL
parang,FIL
mas,FIL
lalo,FIL
siyang,FIL
gumwapo,FIL
sa,FIL
paningin,FIL
ko,FIL
Drama,ENG
actress,ENG
ng,FIL
mga,FIL
bisaya,FIL
magaling,FIL
sa,FIL
drama,FIL
wow,OTH
best,ENG
actress,ENG
Ayon,FIL
kay,FIL
Police,OTH
Captain,OTH
Francisco,OTH
Sabud,OTH
",",OTH
tagapagsalita,FIL
ng,FIL
PRO-10,OTH
",",OTH
aalamin,FIL
pa,FIL
nila,FIL
sa,FIL
cyber,ENG
crime,ENG
division,ENG
ang,FIL
"""",OTH
authenticity,ENG
"""",OTH
ng,FIL
video,ENG
na,FIL
kumakalat,FIL
na,FIL
ngayon,FIL
sa,FIL
social,ENG
media,ENG
.,OTH
Sinasabi,FIL
nito,FIL
na,FIL
dapat,FIL
mong,FIL
ibigay,FIL
ang,FIL
100,OTH
percent,ENG
ng,FIL
atensyon,FIL
mo,FIL
sa,FIL
iyong,FIL
life,ENG
goals,ENG
at,FIL
kung,FIL
paano,FIL
mo,FIL
ito,FIL
makakamit,FIL
.,OTH
Iba,FIL
rin,FIL
talaga,FIL
ang,FIL
the,ENG
hitman,ENG
!,OTH
Akala,FIL
ko,FIL
totoo,FIL
ni,FIL
complete,ENG
ko,FIL
ang,FIL
panonoos,FIL
ng,FIL
vedio,ENG
kinabahan,FIL
ako,FIL
dun,FIL
ate,FIL
ivana,OTH
I,ENG
wish,ENG
Sana,FIL
Makita,FIL
Ng,FIL
mama,FIL
ko,FIL
na,FIL
Di,FIL
kaming,FIL
mga,FIL
anak,FIL
nya,FIL
Ang,FIL
nag,FIL
bibigay,FIL
Ng,FIL
stress,ENG
sa,FIL
kanya,FIL
Kung,FIL
Di,FIL
Ang,FIL
mga,FIL
kapatid,FIL
nya,FIL
.,OTH
pano,FIL
ba,FIL
kasi,FIL
makipagkaibigan,FIL
ngayong,FIL
online,ENG
class,ENG
Matapos,FIL
sampahan,FIL
ng,FIL
kaso,FIL
si,FIL
Poblacion,FIL
Girl,OTH
at,FIL
walong,FIL
iba,FIL
pa,FIL
ay,FIL
inaasahan,FIL
na,FIL
sasampahan,FIL
din,FIL
ng,FIL
kaso,FIL
ng,FIL
Philippine,OTH
National,OTH
Police,OTH
(,OTH
PNP,OTH
),OTH
ang,FIL
isa,FIL
pang,FIL
babaeng,FIL
balikbayan,FIL
na,FIL
imbes,FIL
na,FIL
tumuloy,FIL
sa,FIL
quarantine,ENG
hotel,ENG
ay,FIL
sa,FIL
condominium,ENG
dumiretso,FIL
.,OTH
sa,FIL
kanya,FIL
pa,FIL
magmamakaawa,FIL
ampota,FIL
kakapal,FIL
ng,FIL
mukha,FIL
niyo,FIL
.,OTH
Susmaryosep,FIL
",",OTH
ang,FIL
ibig,FIL
mong,FIL
sabihin,FIL
kung,FIL
hindi,FIL
magsalita,FIL
si,FIL
Digong,OTH
walang,FIL
gagalaw,FIL
?,OTH
So,ENG
eto,FIL
monday,ENG
nanaman,FIL
ang,FIL
bilis,FIL
ng,FIL
araw,FIL
ahahaha,OTH
at,FIL
hirap,FIL
parin,FIL
makatulog,FIL
at,FIL
sa,FIL
mga,FIL
hindi,FIL
rin,FIL
makatulog,FIL
dyan,FIL
tara,FIL
usap,FIL
tayo,FIL
pampaantok,FIL
lang,FIL
hmu,OTH
po,FIL
Sobra,FIL
na,FIL
tama,FIL
na,FIL
ang,FIL
corruption,ENG
lubog,FIL
na,FIL
lubog,FIL
na,FIL
ang,FIL
Pilipinas,FIL
",",OTH
matakot,FIL
sana,FIL
sa,FIL
Diyos,FIL
mga,FIL
nasa,FIL
gobyerno,FIL
na,FIL
walang,FIL
ginawa,FIL
kundi,FIL
magpayaman,FIL
Eh,OTH
diba,FIL
nakinabang,FIL
din,FIL
siya,FIL
sa,FIL
mga,FIL
bakuna,FIL
drive,ENG
ni,FIL
Leni,OTH
.,OTH
Sa,FIL
kabila,FIL
ng,FIL
matinding,FIL
impeksyon,FIL
dito,FIL
sa,FIL
NCR,FIL
",",OTH
sanay,FIL
tutukan,FIL
din,FIL
ang,FIL
ibang,FIL
mga,FIL
lugar,FIL
kung,FIL
saan,FIL
lumalala,FIL
ang,FIL
sitwasyon,FIL
",",OTH
at,FIL
halos,FIL
walang,FIL
kakayahan,FIL
ang,FIL
maliliit,FIL
na,FIL
provincial,ENG
hospital,ENG
rumisponde,FIL
(,OTH
provinces,ENG
are,ENG
complaining,ENG
there,ENG
is,ENG
no,ENG
vaccine,ENG
equity,ENG
.,OTH
wag,FIL
mong,FIL
hingin,FIL
yung,FIL
atensyon,FIL
",",OTH
hayaan,FIL
mong,FIL
ibigay,FIL
nya,FIL
ng,FIL
kusa,FIL
.,OTH
Idol,ENG
cong,OTH
hindi,FIL
si,FIL
trunks,OTH
ang,FIL
kamukha,FIL
ni,FIL
idol,ENG
junnie,OTH
.,OTH
Naappreciate,OTH
ko,FIL
po,FIL
ang,FIL
inyong,FIL
suporta,FIL
at,FIL
pagmamahal,FIL
",",OTH
mensahe,FIL
pa,FIL
ng,FIL
dating,FIL
ka-loveteam,OTH
ng,FIL
Korean,OTH
idol,ENG
na,FIL
ngayong,FIL
si,FIL
Sandara,OTH
Park,OTH
.,OTH
May,FIL
politiko,FIL
rin,FIL
na,FIL
nagbibigay,FIL
ng,FIL
payo,FIL
.,OTH
Ang,FIL
mahal,FIL
kasi,FIL
ng,FIL
galing,FIL
sa,FIL
mga,FIL
kilalang,FIL
brands,ENG
",",OTH
eh,FIL
bihira,FIL
ko,FIL
lang,FIL
naman,FIL
gagamitin,FIL
.,OTH
Ipinanganak,FIL
noong,FIL
1890,OTH
sa,FIL
Corinaldi,OTH
",",OTH
Italy,OTH
si,FIL
Goretti,OTH
mula,FIL
sa,FIL
pamilya,FIL
ng,FIL
mga,FIL
magsasaka,FIL
.,OTH
Tiniyak,FIL
naman,FIL
ni,FIL
Health,OTH
Secretary,OTH
Francisco,OTH
Duque,OTH
III,OTH
na,FIL
hindi,FIL
nila,FIL
kukunsintihin,FIL
ang,FIL
ganoong,FIL
kapabayaan,FIL
kaya,FIL
magsasagawa,FIL
ng,FIL
imbestigasyon,FIL
at,FIL
papatawan,FIL
ng,FIL
parusa,FIL
ang,FIL
nagpabaya,FIL
.,OTH
Ang,FIL
isinabuhay,FIL
ni,FIL
Job,OTH
sa,FIL
panahon,FIL
ng,FIL
kanyang,FIL
buong,FIL
buhay,FIL
at,FIL
ang,FIL
kanyang,FIL
kapansin,FIL
pansin,FIL
na,FIL
tagumpay,FIL
laban,FIL
kay,FIL
Satanas,OTH
ay,FIL
magpakailanman,FIL
na,FIL
itatangi,FIL
ng,FIL
Diyos,OTH
",",OTH
at,FIL
ang,FIL
kanyang,FIL
pagka-perpekto,FIL
at,FIL
pagkamatuwid,FIL
",",OTH
at,FIL
takot,FIL
sa,FIL
Diyos,OTH
ay,FIL
igagalang,FIL
at,FIL
tutularan,FIL
ng,FIL
mga,FIL
henerasyon,FIL
na,FIL
darating,FIL
.,OTH
I,ENG
deserve,ENG
to,ENG
win,ENG
this,ENG
giveaway,ENG
dahil,FIL
binibigay,FIL
ko,FIL
ang,FIL
effort,ENG
ko,FIL
",",OTH
ang,FIL
makakaya,FIL
ko,FIL
para,FIL
masuportahan,FIL
ang,FIL
mga,FIL
idols,ENG
ko,FIL
lalo,FIL
na,FIL
si,FIL
lisa,OTH
like,ENG
pag,FIL
stream,ENG
",",OTH
pag,FIL
vote,ENG
at,FIL
ang,FIL
mahalin,FIL
sila,FIL
except,ENG
buying,ENG
official,ENG
merch,ENG
medyo,FIL
tagilid,FIL
tayo,FIL
don,FIL
.,OTH
Pero,FIL
sa,FIL
DonBelle,OTH
lang,FIL
ako,FIL
gumawa,FIL
ng,FIL
stan,ENG
acct,OTH
.,OTH
dugo,FIL
ang,FIL
ilong,FIL
malala,FIL
HAHHAHAHAHA,OTH
Sa,FIL
panayam,FIL
ng,FIL
GMA,OTH
kay,FIL
Jimmy,OTH
kamakailan,FIL
",",OTH
sinabi,FIL
niyang,FIL
nag-eenjoy,FIL
siya,FIL
sa,FIL
pagiging,FIL
vlogger,ENG
dahil,FIL
marami,FIL
siyang,FIL
natututunan,FIL
at,FIL
naibabahaging,FIL
mga,FIL
bagong,FIL
kaalaman,FIL
sa,FIL
publiko,FIL
.,OTH
Hindi,FIL
rin,FIL
mapatunayan,FIL
ng,FIL
mga,FIL
mananampalataya,FIL
nito,FIL
na,FIL
ang,FIL
bawat,FIL
salaysay,FIL
o,FIL
pahayag,FIL
sa,FIL
mga,FIL
aklat,FIL
na,FIL
ito,FIL
ay,FIL
totoo,FIL
.,OTH
Bibigyan,FIL
ka,FIL
namin,FIL
ng,FIL
kaunting,FIL
panahon,FIL
para,FIL
pag-isipan,FIL
iyan,FIL
!,OTH
R,OTH
.,OTH
I,OTH
.,OTH
P,OTH
sa,FIL
mga,FIL
nawala,FIL
ang,FIL
buhay,FIL
Samantala,FIL
",",OTH
aliw,FIL
na,FIL
aliw,FIL
naman,FIL
kami,FIL
sa,FIL
nanay,FIL
ng,FIL
Kapuso,FIL
leading,ENG
lady,ENG
na,FIL
umaming,FIL
kilig,FIL
na,FIL
kilig,FIL
din,FIL
sa,FIL
tambalan,FIL
nina,FIL
Sanya,OTH
at,FIL
Gabby,OTH
sa,FIL
natapos,FIL
nang,FIL
serye,FIL
.,OTH
Sana,FIL
wala,FIL
ng,FIL
Smartmatic,OTH
para,FIL
manalo,FIL
siya,FIL
.,OTH
Bulok,FIL
ang,FIL
wifi,ENG
sa,FIL
pinas,FIL
HAHAHA,OTH
paano,FIL
ako,FIL
makakaexam,OTH
nang,FIL
ayos,FIL
?,OTH
grabe,FIL
iba,FIL
talaga,FIL
kapag,FIL
sila,FIL
ang,FIL
nag,FIL
salita,FIL
",",OTH
mararamdaman,FIL
mo,FIL
talaga,FIL
",",OTH
maligayang,FIL
pasko,FIL
rin,FIL
po,FIL
sa,FIL
inyo,FIL
",",OTH
hangad,FIL
po,FIL
namin,FIL
ang,FIL
inyong,FIL
tagumpay,FIL
sa,FIL
darating,FIL
na,FIL
election,ENG
sa,FIL
2022,OTH
",",OTH
salamat,FIL
po,FIL
May,FIL
kinalaman,FIL
daw,FIL
kasi,FIL
ito,FIL
noong,FIL
nag-react,FIL
ang,FIL
premyadong,FIL
aktres,FIL
sa,FIL
pagbabalik-telebisyon,FIL
ng,FIL
senador,FIL
sa,FIL
pamamagitan,FIL
ng,FIL
isang,FIL
TV,OTH
series,ENG
sa,FIL
Kapuso,FIL
Network,OTH
.,OTH
kulang,FIL
na,FIL
kulang,FIL
ba,FIL
kayo,FIL
sa,FIL
pansin,FIL
Bago,FIL
Sumikat,FIL
Napasama,FIL
siya,FIL
sa,FIL
industriya,FIL
ng,FIL
syobis,FIL
sa,FIL
napakamurang,FIL
edad,FIL
.,OTH
mabuhay,FIL
po,FIL
kayo,FIL
mga,FIL
local,ENG
pinoy,FIL
artists,ENG
!,OTH
"""",OTH
,OTH
Ipagpaumanhin,FIL
ninyo,FIL
pero,FIL
gusto,FIL
ko,FIL
lang,FIL
kumuha,FIL
ng,FIL
tubig,FIL
.,OTH
First,ENG
time,ENG
ko,FIL
tumingin,FIL
sa,FIL
match,ENG
stats,ENG
ng,FIL
JVL,OTH
.,OTH
Nag-aani,FIL
rin,FIL
sila,FIL
ng,FIL
mga,FIL
pananim,FIL
na,FIL
gulay,FIL
at,FIL
prutas,FIL
",",OTH
gaya,FIL
ng,FIL
lansones,FIL
",",OTH
niyog,FIL
",",OTH
patani,FIL
",",OTH
luya,FIL
",",OTH
kape,FIL
at,FIL
iba,FIL
pa,FIL
.,OTH
Hindi,FIL
man,FIL
humihingi,FIL
ng,FIL
kahit,FIL
ano,FIL
sina,FIL
Nanay,FIL
Juana,OTH
at,FIL
Nanay,FIL
Guillerma,OTH
",",OTH
kusang,FIL
loob,FIL
na,FIL
tumutulong,FIL
ang,FIL
ilan,FIL
gaya,FIL
na,FIL
lang,FIL
ni,FIL
Bayan,OTH
Patroller,OTH
Paul,OTH
Evangelista,OTH
na,FIL
nakita,FIL
ang,FIL
post,ENG
ni,FIL
Nodera,OTH
sa,FIL
social,ENG
media,ENG
.,OTH
If,ENG
you,ENG
know,ENG
my,ENG
Kuya,FIL
personally,ENG
",",OTH
alam,FIL
niyong,FIL
malayo,FIL
sa,FIL
katotohanan,FIL
ang,FIL
mga,FIL
binibintang,FIL
sakanya,FIL
.,OTH
Madami,FIL
ang,FIL
nangangarap,FIL
maging,FIL
ako,FIL
pero,FIL
di,FIL
nila,FIL
alm,FIL
mung,FIL
ano,FIL
setwasyon,FIL
ko,FIL
ngaun,FIL
Mas,FIL
lalo,FIL
pang,FIL
humanga,FIL
si,FIL
Jamandre,OTH
kay,FIL
Sioson,OTH
dahil,FIL
hindi,FIL
nito,FIL
kinuha,FIL
nang,FIL
buo,FIL
ang,FIL
binigay,FIL
niyang,FIL
sukli,FIL
.,OTH
Hindi,FIL
ito,FIL
dahil,FIL
sa,FIL
ikaw,FIL
ay,FIL
mabagal,FIL
magsalita,FIL
o,FIL
na,FIL
ikaw,FIL
ay,FIL
nauutal,FIL
",",OTH
kundi,FIL
dahil,FIL
ito,FIL
ay,FIL
isang,FIL
uri,FIL
ng,FIL
damdamin,FIL
na,FIL
hindi,FIL
kayang,FIL
mailarawan,FIL
sa,FIL
mga,FIL
salita,FIL
.,OTH
Diman,FIL
nato,FIL
mahatag,FIL
ang,FIL
pamilya,FIL
na,FIL
gusto,FIL
niya,FIL
.,OTH
Inanunsiyo,FIL
rin,FIL
ni,FIL
Tugade,OTH
ang,FIL
mas,FIL
malaking,FIL
developments,ENG
sa,FIL
pantalan,FIL
",",OTH
ang,FIL
konstruksyon,FIL
ng,FIL
Southern,OTH
Nautical,OTH
Highway,OTH
.,OTH
1,OTH
month,ENG
na,FIL
akong,FIL
hindi,FIL
nananalo,FIL
Yan,FIL
ang,FIL
inisip,FIL
ko,FIL
noong,FIL
napagdaan,FIL
ko,FIL
yan,FIL
lalo,FIL
na,FIL
got,ENG
2,OTH
miscarriages,ENG
!,OTH
Wala,FIL
kaming,FIL
pake,FIL
",",OTH
basta't,FIL
ang,FIL
alam,FIL
at,FIL
ramdam,FIL
namin,FIL
na,FIL
mabuti,FIL
ka,FIL
at,FIL
napakagaling,FIL
mo,FIL
sa,FIL
lahat,FIL
!,OTH
Sinabi,FIL
ko,FIL
nga,FIL
kay,FIL
Direk,FIL
JP,OTH
ang,FIL
galing,FIL
ng,FIL
ginawa,FIL
niya,FIL
sa,FIL
mga,FIL
usapan,FIL
through,ENG
phone,ENG
or,ENG
naka-zoom,FIL
lang,FIL
",",OTH
like,ENG
ko,FIL
siya,FIL
.,OTH
Sa,FIL
ulat,FIL
ng,FIL
Reuters,OTH
",",OTH
ipinakita,FIL
ang,FIL
prototype,ENG
CorDial-1,OTH
test,ENG
na,FIL
kasinglaki,FIL
ng,FIL
USB,OTH
stick,ENG
na,FIL
ikakabit,FIL
sa,FIL
smartphone,ENG
upang,FIL
malaman,FIL
kung,FIL
positibo,FIL
o,FIL
hindi,FIL
sa,FIL
virus,ENG
ang,FIL
isang,FIL
tao,FIL
.,OTH
Hinango,FIL
mula,FIL
sa,FIL
Ang,FIL
Diwa,FIL
ng,FIL
Katawang-tao,FIL
na,FIL
Tinatahanan,FIL
ng,FIL
Diyos,FIL
sa,FIL
Ang,FIL
Salita,FIL
ay,FIL
Nagpapakita,FIL
sa,FIL
Katawang-tao,FIL
8,OTH
.,OTH
Kuya,FIL
lagay,FIL
kaya,FIL
ako,FIL
dyan,FIL
ng,FIL
robin,OTH
ang,FIL
gwapo,FIL
mo,FIL
",",OTH
sasarap,FIL
din,FIL
ba,FIL
ulam,FIL
ko,FIL
?,OTH
Ofw,OTH
din,FIL
po,FIL
ako,FIL
pero,FIL
hindi,FIL
ako,FIL
nag,FIL
pipilit,FIL
umuwi,FIL
dahil,FIL
ayoko,FIL
ngayon,FIL
pandemic,ENG
dahil,FIL
natatakot,FIL
ako,FIL
na,FIL
baka,FIL
pag,FIL
uwi,FIL
ko,FIL
may,FIL
mga,FIL
makasabay,FIL
ako,FIL
sa,FIL
eroplano,FIL
na,FIL
may,FIL
covid-19,OTH
i,ENG
choose,ENG
to,ENG
stay,ENG
singapore,OTH
.,OTH
para,FIL
narin,FIL
sa,FIL
kaligtasan,FIL
ng,FIL
family,ENG
ko,FIL
.,OTH
Ang,FIL
isa,FIL
sa,FIL
mga,FIL
model,ENG
na,FIL
pwedeng,FIL
makisabay,FIL
sa,FIL
intertional,OTH
scene,ENG
ay,FIL
ang,FIL
CM,OTH
Aqua,OTH
S10,OTH
Pro,OTH
.,OTH
Heograpiya,FIL
Isang,FIL
malaking,FIL
lugar,FIL
ng,FIL
teritoryo,FIL
nito,FIL
ay,FIL
tumutugma,FIL
sa,FIL
historiko-heograpikong,FIL
rehiyon,FIL
ng,FIL
sa,FIL
silangan,FIL
.,OTH
Sa,FIL
pagpapatuloy,FIL
ng,FIL
TV,OTH
executive,ENG
",",OTH
Lalo,FIL
na,FIL
sa,FIL
dami,FIL
ng,FIL
nangyayari,FIL
sa,FIL
mundo,FIL
",",OTH
iba-brand,OTH
pa,FIL
ba,FIL
natin,FIL
ang,FIL
mga,FIL
sarili,FIL
natin,FIL
ng,FIL
o,FIL
ako,FIL
ito,FIL
",",OTH
ikaw,FIL
yan,FIL
?,OTH
Nakalagay,FIL
sa,FIL
sulat,FIL
ang,FIL
unang,FIL
task,ENG
ni,FIL
Madam,OTH
Inutz,OTH
na,FIL
kung,FIL
saan,FIL
binibigyan,FIL
lamang,FIL
siya,FIL
ni,FIL
Kuya,FIL
ng,FIL
15,OTH
minuto,FIL
upang,FIL
makapag,FIL
livestream,ENG
agad,FIL
sa,FIL
Kumu,OTH
app,ENG
at,FIL
makipagkamustahan,FIL
sa,FIL
Kumunity,OTH
.,OTH
Winelcome,FIL
siya,FIL
ng,FIL
mga,FIL
PBB,FIL
host,ENG
na,FIL
sina,FIL
Bianca,OTH
Gonzales,OTH
",",OTH
Enchong,OTH
Dee,OTH
",",OTH
at,FIL
Melai,OTH
Cantiveros,OTH
.,OTH
Irrevocable,ENG
ayon,FIL
kay,FIL
Baguio,OTH
City,OTH
Mayor,ENG
Benjamin,OTH
Magalong,OTH
ang,FIL
isinumite,FIL
nitong,FIL
resignation,ENG
bilang,FIL
contact,ENG
tracing,ENG
czar,ENG
ng,FIL
gobyerno,FIL
kasunod,FIL
ng,FIL
kontrobersyal,FIL
na,FIL
party,ENG
ng,FIL
event,ENG
host,ENG
na,FIL
si,FIL
Tim,OTH
Yap,OTH
na,FIL
nakitaan,FIL
ng,FIL
mga,FIL
paglabag,FIL
sa,FIL
protocol,ENG
.,OTH
Apat,FIL
naman,FIL
ang,FIL
bagong,FIL
napaulat,FIL
na,FIL
nasawi,FIL
.,OTH
kaya,FIL
kapag,FIL
may,FIL
away,FIL
sa,FIL
rp,OTH
ni,FIL
hindi,FIL
na,FIL
ako,FIL
tinatablan,FIL
Nahulog,FIL
ang,FIL
Magnolia,OTH
sa,FIL
1-3,OTH
kartada,FIL
.,OTH
Kabilang,FIL
sa,FIL
mga,FIL
kinokondena,FIL
ng,FIL
grupo,FIL
ang,FIL
presensya,FIL
ng,FIL
220,OTH
Chinese,OTH
fishing,ENG
vessels,ENG
sa,FIL
Julian,OTH
Felipe,OTH
Reef,OTH
kamakailan,FIL
pati,FIL
na,FIL
ang,FIL
presensya,FIL
ng,FIL
ilegal,FIL
na,FIL
mga,FIL
istruktura,FIL
sa,FIL
Union,OTH
Bank,OTH
sa,FIL
Kalayaan,FIL
Group,OTH
of,ENG
Island,OTH
.,OTH
hindi,FIL
na,FIL
ko,FIL
sanay,FIL
sa,FIL
isolated,ENG
pota,FIL
nahulugan,FIL
ng,FIL
airdrop,ENG
Pagpalaain,FIL
po,FIL
kau,FIL
ng,FIL
dyos,FIL
.,OTH
Tugon,FIL
ito,FIL
ni,FIL
Pangulong,FIL
Duterte,OTH
sa,FIL
pahayag,FIL
ni,FIL
Pacquiao,OTH
na,FIL
tatlong,FIL
beses,FIL
na,FIL
mas,FIL
malawak,FIL
ang,FIL
korupsyon,FIL
sa,FIL
administrasyong,FIL
Duterte,OTH
kumpara,FIL
sa,FIL
mga,FIL
nagdaang,FIL
administrasyon,FIL
.,OTH
well,OTH
ayon,FIL
ay,FIL
isang,FIL
awkward,ENG
na,FIL
pangyayari,FIL
na,FIL
nakakahiyang,FIL
situation,ENG
Habang,FIL
si,FIL
Premier,ENG
John,OTH
Horgan,OTH
ay,FIL
nagpahayag,FIL
na,FIL
si,FIL
Agulay,OTH
ay,FIL
walang,FIL
kapaguran,FIL
para,FIL
sa,FIL
kanyang,FIL
adbokasiya,FIL
.,OTH
Apat,FIL
na,FIL
munisipalidad,FIL
din,FIL
sa,FIL
Batanes,OTH
ang,FIL
COVID-free,ENG
:,OTH
ang,FIL
Mahatao,OTH
",",OTH
Ivana,OTH
",",OTH
Uyugan,OTH
at,FIL
Itbayat,OTH
.,OTH
Ang,FIL
naturang,FIL
59-anyos,OTH
na,FIL
lola,FIL
ang,FIL
unang,FIL
COVID-19,OTH
patient,ENG
sa,FIL
Bian,OTH
City,OTH
",",OTH
Laguna,OTH
",",OTH
at,FIL
gumaling,FIL
sa,FIL
sakit,FIL
ilang,FIL
araw,FIL
matapos,FIL
na,FIL
ipagdiwang,FIL
kaniyang,FIL
kaarawan,FIL
.,OTH
Wala,FIL
na,FIL
bang,FIL
hangganan,FIL
ang,FIL
iyong,FIL
kasamaan,FIL
",",OTH
Tito,OTH
?,OTH
Sa,FIL
pagsisimula,FIL
ng,FIL
commercial,ENG
operation,ENG
ng,FIL
paliparan,FIL
",",OTH
1,OTH
",",OTH
100,OTH
namang,FIL
trabaho,FIL
ang,FIL
malilikha,FIL
nito,FIL
na,FIL
malaking,FIL
tulong,FIL
sa,FIL
mga,FIL
kababayan,FIL
nating,FIL
Bicolano,FIL
.,OTH
Infairness,OTH
ang,FIL
gganda,FIL
ng,FIL
outfit,ENG
ni,FIL
mmiyuuh,OTH
Ayon,FIL
kay,FIL
Cong,OTH
Yap,OTH
",",OTH
Chairman,ENG
din,FIL
ng,FIL
House,OTH
Committee,OTH
on,ENG
Appropriations,OTH
",",OTH
wala,FIL
rin,FIL
sigurong,FIL
magulang,FIL
na,FIL
papayag,FIL
na,FIL
pumasok,FIL
sa,FIL
paaralan,FIL
ang,FIL
kanilang,FIL
mga,FIL
anak,FIL
dahil,FIL
sa,FIL
nariyan,FIL
pa,FIL
ang,FIL
virus,ENG
na,FIL
COVID-19,OTH
at,FIL
wala,FIL
pang,FIL
bakuna,FIL
laban,FIL
dito,FIL
.,OTH
Ikaw,FIL
yung,FIL
taong,FIL
minahal,FIL
ko,FIL
ng,FIL
lubos,FIL
ikaw,FIL
yung,FIL
taong,FIL
nag,FIL
sugal,FIL
ako,FIL
pero,FIL
ang,FIL
tnga,FIL
ko,FIL
sorry,ENG
if,ENG
ganon,FIL
sana,FIL
mapatawad,FIL
moko,FIL
soon,ENG
",",OTH
Ingatan,FIL
mo,FIL
sarili,FIL
mo,FIL
mahal,FIL
na,FIL
mahal,FIL
kita,FIL
hehe,OTH
And,ENG
bukod,FIL
sa,FIL
lahat,FIL
salaamt,FIL
sa,FIL
mga,FIL
nagawa,FIL
mo,FIL
saken,FIL
Sorry,ENG
kailangan,FIL
ko,FIL
talagang,FIL
gawin,FIL
to,FIL
sabi,FIL
nga,FIL
ng,FIL
mga,FIL
kuamo,FIL
Sinabi,FIL
pa,FIL
niya,FIL
;,OTH
Hangad,FIL
kong,FIL
ibalik,FIL
ang,FIL
mapagkaisang,FIL
paglilingkod,FIL
na,FIL
magbubuklod,FIL
sa,FIL
ating,FIL
bansa,FIL
.,OTH
Potek,OTH
nagulat,FIL
ako,FIL
sa,FIL
bugtong,FIL
sa,FIL
test,ENG
namin,FIL
.,OTH
Nang,FIL
maka-message,OTH
namin,FIL
si,FIL
Ella,OTH
",",OTH
sinabihan,FIL
niya,FIL
ako,FIL
na,FIL
pasyalan,FIL
siya,FIL
sa,FIL
kanyang,FIL
beauty,ENG
clinic,ENG
",",OTH
pero,FIL
may,FIL
sabit,FIL
naman,FIL
ang,FIL
schedule,ENG
ko,FIL
",",OTH
kaya,FIL
hindi,FIL
ko,FIL
siya,FIL
mapuntahan,FIL
.,OTH
Sana,FIL
ang,FIL
susunod,FIL
na,FIL
pangulo,FIL
ay,FIL
ung,FIL
mga,FIL
huspital,FIL
ang,FIL
mga,FIL
paramihen,FIL
at,FIL
mga,FIL
nars,FIL
at,FIL
doctor,ENG
.,OTH
at,FIL
ung,FIL
mga,FIL
ka,FIL
pulisan,FIL
sa,FIL
mga,FIL
kalsada,FIL
hindi,FIL
ung,FIL
tatawagan,FIL
pa,FIL
sa,FIL
mga,FIL
prisento,FIL
Halos,FIL
nakita,FIL
na,FIL
ng,FIL
publiko,FIL
",",OTH
lalo,FIL
na,FIL
ng,FIL
mga,FIL
avid,ENG
viewers,ENG
ng,FIL
GMA,FIL
Afternoon,OTH
Prime,OTH
na,FIL
Primadonnas,OTH
ang,FIL
pagdadalaga,FIL
ng,FIL
tatlong,FIL
donnas,ENG
na,FIL
sina,FIL
Jillian,OTH
Ward,OTH
",",OTH
Sofia,OTH
Pablo,OTH
at,FIL
Althea,OTH
Ablan,OTH
",",OTH
lalo,FIL
na,FIL
ngayon,FIL
at,FIL
nasa,FIL
book,ENG
2,OTH
na,FIL
ang,FIL
serye,FIL
.,OTH
Naniwala,FIL
ang,FIL
may,FIL
akda,FIL
ng,FIL
Pahayag,FIL
na,FIL
mga,FIL
sa,FIL
kabila,FIL
ng,FIL
pagkakawasak,FIL
ng,FIL
Herusalem,OTH
noong,FIL
CE,OTH
.,OTH
ikaw,FIL
ang,FIL
dahilan,FIL
kung,FIL
bkt,FIL
kami,FIL
nag,FIL
away,FIL
ng,FIL
bb,OTH
ko,FIL
hirap,FIL
ba,FIL
kumita,FIL
ng,FIL
pera,FIL
kaya,FIL
